	GM1	GM3	PN1	GM2	GM2	A1	GM2	GM1	GM1	A1	GM2	GM3	A1	GM1	A1	
420	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
421	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
422	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
423	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
424	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
425	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
426	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
427	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
428	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
429	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
430	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
431	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
432	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
433	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
434	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
435	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
436	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
437	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
438	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
439	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
440	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
441	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
442	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
443	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
444	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
445	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
446	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
447	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
448	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
449	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
450	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
451	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
452	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
453	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
454	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
455	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
456	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
457	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
458	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
459	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
460	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
461	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
462	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
463	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
464	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
465	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
466	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
467	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
468	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
469	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
470	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
471	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
472	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
473	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
474	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
475	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
476	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
477	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
478	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
479	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
